"elimfilters_sku","source_sku","segment","has_oem","has_competitor","has_applications","has_specifications","production_tier"
"EA54202","C291420/2","Air Filter","1","0","1","1","TIER_P5"
"EA59144","C29144","Air Filter","1","0","1","1","TIER_P5"
"EA59145","C29145","Air Filter","1","0","1","1","TIER_P5"
"EA59150","C29150","Air Filter","1","0","1","1","TIER_P5"
"EA59168","C29168","Air Filter","1","0","1","1","TIER_P5"
"EA59198","C29198","Air Filter","1","1","1","1","TIER_P1"
"EA51981","C29198/1","Air Filter","1","0","1","1","TIER_P5"
"EA59200","C29200","Air Filter","1","0","1","1","TIER_P5"
"EA59230","C29230","Air Filter","1","0","1","1","TIER_P5"
"EA52931","C2931","Air Filter","1","0","1","1","TIER_P5"
"EA52934","C2934","Air Filter","0","0","1","1","TIER_P5"
"EA59352","C29352","Air Filter","0","1","0","0","TIER_P4"
"EA53521","C29352/1","Air Filter","1","0","1","1","TIER_P5"
"EAC293525","C29352/5","Air Filter","0","0","0","1","TIER_P5"
"EAC293526","C29352/6","Air Filter","0","0","0","1","TIER_P5"
"EA52936","C2936","Air Filter","0","0","1","1","TIER_P5"
"EAC29377","C29377","Air Filter","0","0","0","1","TIER_P5"
"EA52938","C2938","Air Filter","0","1","0","1","TIER_P4"
"EAC294011","C29401/1","Air Filter","0","0","0","0","TIER_P5"
"EA52941","C2941","Air Filter","1","0","1","1","TIER_P5"
"EA52942","C2942","Air Filter","0","0","1","1","TIER_P5"
"EA52943","C2943","Air Filter","0","0","1","1","TIER_P5"
"EA52944","C2944","Air Filter","0","0","1","1","TIER_P5"
"EA52950","C2950","Air Filter","0","0","1","1","TIER_P5"
"EA59531","C2953/1","Air Filter","0","0","1","1","TIER_P5"
"EA52956","C2956","Air Filter","0","1","0","1","TIER_P4"
"EA52957","C2957","Air Filter","0","0","1","1","TIER_P5"
"EA59577","C29577","Air Filter","0","0","1","1","TIER_P5"
"EA59624","C29624","Air Filter","0","1","0","1","TIER_P4"
"EA56241","C29624/1","Air Filter","1","1","1","1","TIER_P1"
"EA59631","C2963/1","Air Filter","0","0","1","1","TIER_P5"
"EA52964","C2964","Air Filter","1","0","1","1","TIER_P5"
"EA59641","C2964/1","Air Filter","0","0","1","1","TIER_P5"
"EAC2964M","C2964M","Air Filter","0","0","0","0","TIER_P5"
"EA52966","C2966","Air Filter","1","0","1","1","TIER_P5"
"EA52974","C2974","Air Filter","1","0","1","1","TIER_P5"
"EA52975","C2975","Air Filter","1","0","1","1","TIER_P5"
"EAC29754","C29754","Air Filter","0","0","0","0","TIER_P5"
"EAC29769","C29769","Air Filter","0","0","0","0","TIER_P5"
"EA52981","C2981","Air Filter","0","0","1","1","TIER_P5"
"EA52982","C2982","Air Filter","0","1","0","1","TIER_P4"
"EA52982","C2982KIT","Air Filter","1","0","1","1","TIER_P5"
"EA59840","C29840","Air Filter","0","1","1","1","TIER_P4"
"EA58402","C29840/2","Air Filter","1","0","1","1","TIER_P5"
"EA52987","C2987","Air Filter","1","1","0","1","TIER_P3"
"EA59871","C2987/1","Air Filter","1","0","1","1","TIER_P5"
"EA52991","C2991","Air Filter","0","0","1","1","TIER_P5"
"EA59911","C2991/1","Air Filter","1","0","1","1","TIER_P5"
"EA59912","C2991/2","Air Filter","1","0","1","1","TIER_P5"
"EA59920","C29920","Air Filter","0","1","0","1","TIER_P4"
"EAC29931","C2993/1","Air Filter","0","0","0","1","TIER_P5"
"EA59939","C29939","Air Filter","1","1","1","1","TIER_P1"
"EAC299391X","C29939/1X","Air Filter","0","0","0","0","TIER_P5"
"EA52994","C2994","Air Filter","0","0","1","1","TIER_P5"
"EAC299404","C29940/4","Air Filter","0","0","0","0","TIER_P5"
"EA52998","C2998","Air Filter","1","0","1","1","TIER_P5"
"EA59985","C2998/5","Air Filter","0","1","0","1","TIER_P4"
"EA59985","C2998/5X","Air Filter","1","0","1","1","TIER_P5"
"EA52999","C2999","Air Filter","1","0","1","1","TIER_P5"
"EA50003","C30003","Air Filter","1","0","1","1","TIER_P5"
"EA50004","C30004","Air Filter","1","1","1","1","TIER_P1"
"EA50005","C30005","Air Filter","1","1","1","1","TIER_P1"
"EAC30005M","C30005M","Air Filter","0","0","0","0","TIER_P5"
"EA50008","C30008","Air Filter","1","0","1","1","TIER_P5"
"EA50009","C30009","Air Filter","1","0","1","1","TIER_P5"
"EAC30009M","C30009M","Air Filter","0","0","0","0","TIER_P5"
"EA50010","C30010","Air Filter","0","0","1","1","TIER_P5"
"EA50011","C30011","Air Filter","1","1","1","1","TIER_P1"
"EA50012","C30012","Air Filter","1","0","1","1","TIER_P5"
"EA50013","C30013","Air Filter","1","0","1","1","TIER_P5"
"EAC300131","C30013/1","Air Filter","0","0","0","0","TIER_P5"
"EA50017","C30017","Air Filter","1","0","1","1","TIER_P5"
"EA50018","C30018","Air Filter","0","0","1","0","TIER_P5"
"EA50020","C30020","Air Filter","1","0","1","1","TIER_P5"
"EA50021","C30021","Air Filter","0","0","1","0","TIER_P5"
"EA50024","C30024","Air Filter","1","0","1","1","TIER_P5"
"EA50025","C30025","Air Filter","1","0","1","1","TIER_P5"
"EA50027","C30027","Air Filter","1","0","1","1","TIER_P5"
"EA50028","C30028","Air Filter","1","0","1","1","TIER_P5"
"EA50030","C30030","Air Filter","1","0","1","1","TIER_P5"
"EAC30033","C30033","Air Filter","0","0","0","0","TIER_P5"
"EA50035","C30035","Air Filter","1","1","1","1","TIER_P1"
"EA50039","C30039","Air Filter","1","0","1","1","TIER_P5"
"EAC30041","C30041","Air Filter","0","0","0","0","TIER_P5"
"EAC30042","C30042","Air Filter","0","0","0","0","TIER_P5"
"EAC30046","C30046","Air Filter","0","0","0","0","TIER_P5"
"EAC30048","C30048","Air Filter","0","0","0","0","TIER_P5"
"EA50053","C30053","Air Filter","1","0","1","1","TIER_P5"
"EAC30061","C30061","Air Filter","0","0","0","0","TIER_P5"
"EAC30065","C30065","Air Filter","0","0","0","0","TIER_P5"
"EA50080","C30080","Air Filter","1","0","1","1","TIER_P5"
"EAC30081","C30081","Air Filter","0","0","0","0","TIER_P5"
"EAC30082","C30082","Air Filter","0","0","0","0","TIER_P5"
"EAC30084","C30084","Air Filter","0","0","0","0","TIER_P5"
"EAC30085","C30085","Air Filter","0","0","0","0","TIER_P5"
"EAC30086","C30086","Air Filter","0","0","0","0","TIER_P5"
"EA50090","C30090","Air Filter","1","0","1","1","TIER_P5"
"EAC301016","C301016","Air Filter","0","0","0","0","TIER_P5"
"EA50103","C30103","Air Filter","0","1","0","1","TIER_P4"
"EA50115","C30115","Air Filter","1","0","1","1","TIER_P5"
"EAC301151","C30115/1","Air Filter","0","0","0","0","TIER_P5"
"EA51184","C301184","Air Filter","0","0","1","1","TIER_P5"
"EA51185","C301185","Air Filter","0","0","1","1","TIER_P5"
"EA53012","C3012","Air Filter","1","1","0","1","TIER_P3"
"EA50122","C30122","Air Filter","1","0","1","1","TIER_P5"
"EA51240","C301240","Air Filter","1","0","1","1","TIER_P5"
"EA52401","C301240/1","Air Filter","1","0","1","1","TIER_P5"
"EA50125","C30125","Air Filter","1","0","1","1","TIER_P5"
"EA51251","C30125/1","Air Filter","0","0","1","1","TIER_P5"
"EA51252","C30125/2","Air Filter","0","0","1","1","TIER_P5"
"EA51253","C30125/3","Air Filter","1","1","0","1","TIER_P3"
"EA51254","C30125/4","Air Filter","1","0","1","1","TIER_P5"
"EA50126","C30126","Air Filter","0","1","1","1","TIER_P4"
"EA51261","C30126/1","Air Filter","0","1","0","0","TIER_P4"
"EA50130","C30130","Air Filter","1","0","1","1","TIER_P5"
"EA51301","C30130/1","Air Filter","1","0","1","1","TIER_P5"
"EA51302","C30130/2","Air Filter","1","0","1","1","TIER_P5"
"EA51330","C301330","Air Filter","1","1","1","1","TIER_P1"
"EA51345","C301345","Air Filter","1","0","1","1","TIER_P5"
"EA50135","C30135","Air Filter","1","0","1","1","TIER_P5"
"EA51353","C301353","Air Filter","1","1","1","1","TIER_P1"
"EA51359","C301359","Air Filter","1","0","1","1","TIER_P5"
"EAC30136","C30136","Air Filter","0","0","0","0","TIER_P5"
"EAC301361","C30136/1","Air Filter","0","0","0","0","TIER_P5"
"EA50138","C30138","Air Filter","1","0","1","1","TIER_P5"
"EA51381","C30138/1","Air Filter","1","0","1","1","TIER_P5"
"EA50139","C30139","Air Filter","1","0","1","1","TIER_P5"
"EA51500","C301500","Air Filter","1","1","1","1","TIER_P1"
"EA55001","C301500/1","Air Filter","1","0","1","1","TIER_P5"
"EAC30150X","C30150X","Air Filter","0","0","0","0","TIER_P5"
"EAC30152","C30152","Air Filter","0","0","0","0","TIER_P5"
"EA50153","C30153","Air Filter","0","1","0","1","TIER_P4"
"EA51531","C30153/1","Air Filter","1","1","1","1","TIER_P1"
"EA51532","C30153/2","Air Filter","1","1","1","1","TIER_P1"
"EA51530","C301530","Air Filter","1","1","1","1","TIER_P1"
"EA51537","C301537","Air Filter","1","1","1","1","TIER_P1"
"EA50154","C30154","Air Filter","1","0","1","1","TIER_P5"
"EA50158","C30158","Air Filter","0","0","1","1","TIER_P5"
"EA50161","C30161","Air Filter","1","0","1","1","TIER_P5"
"EAC301611","C30161/1","Air Filter","0","0","0","0","TIER_P5"
"EA51622","C301622","Air Filter","0","0","1","1","TIER_P5"
"EA50163","C30163","Air Filter","1","0","1","1","TIER_P5"
"EA50170","C30170","Air Filter","1","0","1","1","TIER_P5"
"EA51701","C30170/1","Air Filter","1","0","1","1","TIER_P5"
"EA50171","C30171","Air Filter","1","0","1","1","TIER_P5"
"EA51730","C301730","Air Filter","1","1","1","1","TIER_P1"
"EA57301","C301730/1","Air Filter","1","0","1","1","TIER_P5"
"EA50189","C30189","Air Filter","1","0","1","1","TIER_P5"
"EA51891","C30189/1","Air Filter","1","0","1","1","TIER_P5"
"EA50190","C30190","Air Filter","1","0","1","1","TIER_P5"
"EA50195","C30195","Air Filter","1","0","1","1","TIER_P5"
"EA51952","C30195/2","Air Filter","1","0","1","1","TIER_P5"
"EA50196","C30196","Air Filter","1","0","1","1","TIER_P5"
"EA50198","C30198","Air Filter","1","0","1","1","TIER_P5"
"EAC30200","C30200","Air Filter","0","0","0","0","TIER_P5"
"EAC3027","C3027","Air Filter","0","0","0","1","TIER_P5"
"EA50271","C3027/1","Air Filter","0","0","1","1","TIER_P5"
"EA53028","C3028","Air Filter","1","0","1","1","TIER_P5"
"EA53032","C3032","Air Filter","0","1","0","1","TIER_P4"
"EA50321","C3032/1","Air Filter","1","0","1","1","TIER_P5"
"EA50323","C3032/3","Air Filter","0","0","1","1","TIER_P5"
"EAC30325","C30325","Air Filter","0","0","0","0","TIER_P5"
"EA53033","C3033","Air Filter","1","0","1","1","TIER_P5"
"EA53034","C3034","Air Filter","1","0","1","1","TIER_P5"
"EAC30375","C30375","Air Filter","1","0","0","1","TIER_P5"
"EA50304","C304","Air Filter","0","1","0","1","TIER_P4"
"EA50400","C30400","Air Filter","0","1","0","1","TIER_P4"
"EA54001","C30400/1","Air Filter","1","1","1","1","TIER_P1"
"EA53042","C3042","Air Filter","0","0","1","1","TIER_P5"
"EA50421","C3042/1","Air Filter","1","0","1","1","TIER_P5"
"EA53044","C3044","Air Filter","0","0","1","1","TIER_P5"
"EA50500","C30500","Air Filter","0","1","1","1","TIER_P4"
"EA53051","C3051","Air Filter","1","1","1","1","TIER_P1"
"EA50511","C3051/1","Air Filter","0","0","1","1","TIER_P5"
"EA53054","C3054","Air Filter","0","1","0","1","TIER_P4"
"EA53055","C3055","Air Filter","1","0","1","1","TIER_P5"
"EA53060","C3060","Air Filter","0","0","1","1","TIER_P5"
"EA50630","C30630","Air Filter","1","1","1","1","TIER_P1"
"EA53065","C3065","Air Filter","0","0","1","1","TIER_P5"
"EAC30683","C30683","Air Filter","0","0","0","0","TIER_P5"
"EA50703","C30703","Air Filter","1","1","1","1","TIER_P1"
"EA57031","C30703/1","Air Filter","1","0","1","1","TIER_P5"
"EA53073","C3073","Air Filter","1","0","1","1","TIER_P5"
"EA53078","C3078","Air Filter","1","0","1","1","TIER_P5"
"EA50810","C30810","Air Filter","0","1","1","1","TIER_P4"
"EA58102","C30810/2","Air Filter","1","1","1","1","TIER_P1"
"EA58103","C30810/3","Air Filter","1","0","1","1","TIER_P5"
"EA53082","C3082","Air Filter","1","0","1","1","TIER_P5"
"EA50825","C3082/5","Air Filter","1","0","1","1","TIER_P5"
"EA53083","C3083","Air Filter","1","0","1","1","TIER_P5"
"EA50831","C3083/1","Air Filter","1","0","1","1","TIER_P5"
"EA53084","C3084","Air Filter","0","0","1","1","TIER_P5"
"EA55011","C30850/11","Air Filter","1","0","1","1","TIER_P5"
"EA58502","C30850/2","Air Filter","1","1","1","1","TIER_P1"
"EA58503","C30850/3","Air Filter","1","0","1","1","TIER_P5"
"EA58505","C30850/5","Air Filter","0","0","1","1","TIER_P5"
"EA58506","C30850/6","Air Filter","1","1","1","1","TIER_P1"
"EA58507","C30850/7","Air Filter","1","1","1","1","TIER_P1"
"EA53087","C3087","Air Filter","0","1","0","1","TIER_P4"
"EA50871","C3087/1","Air Filter","0","0","1","1","TIER_P5"
"EA50872","C3087/2","Air Filter","1","0","1","1","TIER_P5"
"EA50873","C30873","Air Filter","0","1","0","1","TIER_P4"
"EA53088","C3088","Air Filter","0","1","0","1","TIER_P4"
"EA50881","C3088/1","Air Filter","1","0","1","1","TIER_P5"
"EA50880","C30880","Air Filter","0","0","1","1","TIER_P5"
"EA58801","C30880/1","Air Filter","0","0","1","1","TIER_P5"
"EA58802","C30880/2","Air Filter","0","0","1","1","TIER_P5"
"EA50883","C30883","Air Filter","0","1","0","1","TIER_P4"
"EA58831","C30883/1","Air Filter","0","0","1","1","TIER_P5"
"EA50899","C30899","Air Filter","1","0","1","1","TIER_P5"
"EA53090","C3090","Air Filter","1","0","1","1","TIER_P5"
"EA50901","C3090/1","Air Filter","1","0","1","1","TIER_P5"
"EA53091","C3091","Air Filter","1","0","1","1","TIER_P5"
"EA53093","C3093","Air Filter","1","0","1","1","TIER_P5"
"EA50931","C3093/1","Air Filter","1","0","1","1","TIER_P5"
"EA50031","C31","Air Filter","1","0","1","1","TIER_P5"
"EA50311","C31/1","Air Filter","1","0","1","1","TIER_P5"
"EA50313","C31/3","Air Filter","0","0","1","1","TIER_P5"
"EA50314","C31/4","Air Filter","1","0","1","1","TIER_P5"
"EA51002","C31002","Air Filter","1","0","1","1","TIER_P5"
"EA51005","C31005","Air Filter","1","0","1","1","TIER_P5"
"EA51007","C31007","Air Filter","1","0","1","1","TIER_P5"
"EA51008","C31008","Air Filter","0","0","1","1","TIER_P5"
"EA51009","C31009X","Air Filter","1","0","1","1","TIER_P5"
"EAC31011","C31011","Air Filter","0","0","0","0","TIER_P5"
"EA51012","C31012","Air Filter","1","0","1","1","TIER_P5"
"EA51013","C31013","Air Filter","1","0","1","1","TIER_P5"
"EA51014","C31014","Air Filter","1","1","1","1","TIER_P1"
"EA50142","C31014/2","Air Filter","1","0","1","1","TIER_P5"
"EA51015","C31015","Air Filter","1","1","1","1","TIER_P1"
"EA51016","C31016","Air Filter","1","1","1","1","TIER_P1"
"EA51017","C31017","Air Filter","1","1","1","1","TIER_P1"
"EA50171","C31017/1","Air Filter","0","0","1","1","TIER_P5"
"EA51018","C31018","Air Filter","1","1","1","1","TIER_P1"
"EA51021","C31021","Air Filter","1","1","1","1","TIER_P1"
"EA51023","C31023","Air Filter","1","0","1","1","TIER_P5"
"EA51027","C31027","Air Filter","1","0","1","1","TIER_P5"
"EA51028","C31028","Air Filter","1","0","1","1","TIER_P5"
"EA51031","C31031","Air Filter","1","0","1","1","TIER_P5"
"EA51033","C31033","Air Filter","1","0","1","1","TIER_P5"
"EA51034","C31034","Air Filter","1","0","1","1","TIER_P5"
"EAC31035","C31035","Air Filter","0","0","0","0","TIER_P5"
"EAC31036","C31036","Air Filter","0","0","0","0","TIER_P5"
"EAC31037","C31037","Air Filter","0","0","0","0","TIER_P5"
"EA51038","C31038","Air Filter","1","0","1","1","TIER_P5"
"EAC31041","C31041","Air Filter","0","0","0","0","TIER_P5"
"EAC31042","C31042","Air Filter","0","0","0","0","TIER_P5"
"EAC31043","C31043","Air Filter","0","0","0","0","TIER_P5"
"EAC31044","C31044","Air Filter","0","0","0","0","TIER_P5"
"EAC31045","C31045","Air Filter","0","0","0","0","TIER_P5"
"EAC31046","C31046","Air Filter","0","0","0","1","TIER_P5"
"EAC31051","C31051","Air Filter","0","0","0","0","TIER_P5"
"EAC31053","C31053","Air Filter","0","0","0","0","TIER_P5"
"EAC31054","C31054","Air Filter","0","0","0","0","TIER_P5"
"EA51055","C31055","Air Filter","1","0","1","1","TIER_P5"
"EAC31056","C31056","Air Filter","0","0","0","0","TIER_P5"
"EA51057","C31057","Air Filter","1","0","1","1","TIER_P5"
"EAC31058","C31058","Air Filter","0","0","0","0","TIER_P5"
"EAC31061","C31061","Air Filter","0","0","0","0","TIER_P5"
"EAC31071","C31071","Air Filter","0","0","0","0","TIER_P5"
"EA51101","C31101","Air Filter","1","0","1","1","TIER_P5"
"EA51011","C31101/1","Air Filter","1","0","1","1","TIER_P5"
"EA51027","C311027","Air Filter","0","1","0","0","TIER_P4"
"EA51032","C311032","Air Filter","0","0","1","1","TIER_P5"
"EA51104","C31104","Air Filter","1","0","1","1","TIER_P5"
"EA51109","C31109","Air Filter","0","1","0","1","TIER_P4"
"EA51093","C311093","Air Filter","0","1","0","1","TIER_P4"
"EA50931","C311093/1","Air Filter","0","1","0","1","TIER_P4"
"EA50932","C311093/2","Air Filter","1","1","1","1","TIER_P1"
"EA51116","C31116","Air Filter","1","0","1","1","TIER_P5"
"EA51170","C311170","Air Filter","0","0","1","1","TIER_P5"
"EA51195","C311195","Air Filter","1","0","1","1","TIER_P5"
"EA51951","C311195/1","Air Filter","1","0","1","1","TIER_P5"
"EA51120","C31120","Air Filter","1","0","1","1","TIER_P5"
"EAC311201X","C31120/1X","Air Filter","0","0","0","0","TIER_P5"
"EA51121","C31121","Air Filter","1","0","1","1","TIER_P5"
"EA51122","C31122","Air Filter","1","0","1","1","TIER_P5"
"EA51226","C311226","Air Filter","1","0","1","1","TIER_P5"
"EA52261","C311226/1","Air Filter","0","1","0","1","TIER_P4"
"EAC3112262X","C311226/2X","Air Filter","0","0","0","0","TIER_P5"
"EA51123","C31123","Air Filter","1","0","1","1","TIER_P5"
"EA51231","C311231","Air Filter","0","0","1","1","TIER_P5"
"EA51238","C311238","Air Filter","1","0","1","1","TIER_P5"
"EA51254","C311254","Air Filter","1","0","1","1","TIER_P5"
"EAC3112541","C311254/1","Air Filter","0","0","0","0","TIER_P5"
"EA51255","C311255","Air Filter","1","0","1","1","TIER_P5"
"EA51256","C311256","Air Filter","0","1","1","1","TIER_P4"
"EA52561","C311256/1","Air Filter","0","0","1","1","TIER_P5"
"EA52562","C311256/2","Air Filter","1","0","1","1","TIER_P5"
"EA51126","C31126","Air Filter","1","0","1","1","TIER_P5"
"EA51130","C31130","Air Filter","1","0","1","1","TIER_P5"
"EA51310","C311310","Air Filter","1","0","1","1","TIER_P5"
"EA51132","C31132","Air Filter","0","1","0","0","TIER_P4"
"EA51345","C311345","Air Filter","0","1","1","1","TIER_P4"
"EA53451","C311345/1","Air Filter","1","0","1","1","TIER_P5"
"EA51390","C311390","Air Filter","0","1","0","0","TIER_P4"
"EA51410","C311410","Air Filter","1","1","1","1","TIER_P1"
"EA51412","C311412","Air Filter","0","0","1","1","TIER_P5"
"EA51414","C311414","Air Filter","1","0","1","1","TIER_P5"
"EA51143","C31143","Air Filter","1","0","1","1","TIER_P5"
"EA51144","C31144","Air Filter","1","0","1","1","TIER_P5"
"EA51145","C31145","Air Filter","1","0","1","1","TIER_P5"
"EA51149","C31149","Air Filter","1","0","1","1","TIER_P5"
"EA51491","C31149/1","Air Filter","1","0","0","1","TIER_P5"
"EA51495","C311495","Air Filter","1","0","1","1","TIER_P5"
"EA51152","C31152","Air Filter","0","1","0","1","TIER_P4"
"EA51521","C31152/1","Air Filter","1","0","1","1","TIER_P5"
"EAC311522","C31152/2","Air Filter","0","0","0","1","TIER_P5"
"EA51670","C311670","Air Filter","0","0","1","1","TIER_P5"
"EA53118","C3118","Air Filter","1","0","1","1","TIER_P5"
"EA51190","C31190","Air Filter","1","0","1","1","TIER_P5"
"EA51902","C31190/2","Air Filter","1","1","0","0","TIER_P3"
"EA51900","C311900","Air Filter","1","0","1","1","TIER_P5"
"EA51195","C31195","Air Filter","1","0","1","1","TIER_P5"
"EA51196","C31196","Air Filter","1","0","1","1","TIER_P5"
"EA51220","C31220","Air Filter","1","0","1","1","TIER_P5"
"EAC312201","C31220/1","Air Filter","0","0","0","1","TIER_P5"
"EAC31221","C31221","Air Filter","0","0","0","0","TIER_P5"
"EA53126","C3126","Air Filter","1","0","1","1","TIER_P5"
"EA53127","C3127","Air Filter","1","0","1","1","TIER_P5"
"EA51280","C31280","Air Filter","0","0","1","1","TIER_P5"
"EA53132","C3132","Air Filter","1","0","1","1","TIER_P5"
"EA53136","C3136","Air Filter","1","0","1","1","TIER_P5"
"EA53141","C3141","Air Filter","0","1","0","1","TIER_P4"
"EA53145","C3145","Air Filter","1","0","1","1","TIER_P5"
"EA53146","C3146","Air Filter","0","1","1","1","TIER_P4"
"EAC31521","C31521","Air Filter","0","0","0","1","TIER_P5"
"EA53161","C3161","Air Filter","0","1","0","1","TIER_P4"
"EAC3163","C3163","Air Filter","0","0","0","1","TIER_P5"
"EA53166","C3166","Air Filter","1","0","1","1","TIER_P5"
"EA51671","C3167/1","Air Filter","1","0","1","1","TIER_P5"
"EAC317012","C3170/1/2","Air Filter","0","0","0","0","TIER_P5"
"EA51700","C31700","Air Filter","0","0","1","1","TIER_P5"
"EA51711","C3171/1","Air Filter","0","0","1","1","TIER_P5"
"EA53173","C3173","Air Filter","1","0","1","1","TIER_P5"
"EAC31751","C3175/1","Air Filter","0","0","0","1","TIER_P5"
"EAC31752","C3175/2","Air Filter","0","0","0","1","TIER_P5"
"EA51753","C3175/3","Air Filter","0","1","0","1","TIER_P4"
"EA51754","C3175/4","Air Filter","0","1","0","1","TIER_P4"
"EA53177","C3177","Air Filter","0","0","1","1","TIER_P5"
"EA53178","C3178","Air Filter","1","0","1","1","TIER_P5"
